job_indexed_id,source,source_job_id,url,company_name,title_raw,title_clean,description_clean_excerpt,pred_normalized_title,pred_role_family,pred_seniority,pred_employment_type,pred_location_type,pred_city,pred_country,pred_salary_min,pred_salary_max,pred_salary_currency,gold_normalized_title,gold_role_family,gold_experience_years_min,gold_experience_years_max,gold_experience_required,gold_education_level,gold_degree_required,gold_soft_skills,gold_location_type,gold_country,gold_location_city,gold_employment_type,gold_seniority,gold_language_requirements,gold_salary_min,gold_salary_max,gold_salary_currency,gold_salary_period,gold_tools_tech,labeler,review_status,notes,label_source,label_model,label_confidence,needs_review,review_categories,primary_review_category,missing_core_count
244,greenhouse,8303849002,https://job-boards.greenhouse.io/gomotive/jobs/8303849002,,,,,other,other,,,remote,,US,,,,,other,,,0,,,,remote,US,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
598,greenhouse,4656385005,https://job-boards.greenhouse.io/gleanwork/jobs/4656385005,,,,,other,other,,,,London,GB,,,,,other,,,0,,,,onsite,GB,London,unspecified,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and education details are missing, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
781,greenhouse,5786043004,https://job-boards.greenhouse.io/grafanalabs/jobs/5786043004,,,,,other,other,,,remote,,US,,,,,other,,,0,,,,remote,US,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
1666,greenhouse,7578353,https://job-boards.greenhouse.io/capco/jobs/7578353,,,,,other,other,,,,,PL,,,,,other,,,0,,,,,PL,,,unspecified,,,,,,,,in_review,"Title and role family are not specified, experience and employment type are unknown. | rule_review: missing_normalized_title,too_many_core_fields_missing",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title|too_many_core_fields_missing,low_confidence,3
1063,greenhouse,7493399003,https://job-boards.greenhouse.io/celonis/jobs/7493399003?gh_jid=7493399003,,,,,other,other,,,remote,,US,,,,,other,,,0,,,,remote,US,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
700,greenhouse,4600403005,https://job-boards.greenhouse.io/gleanwork/jobs/4600403005,,,,,other,other,,,,San Francisco,US,,,,,other,,,0,,,,onsite,US,San Francisco,,unspecified,,,,,,,,in_review,"Title and role family are unknown, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
846,greenhouse,5740512004,https://job-boards.greenhouse.io/grafanalabs/jobs/5740512004,,,,,other,other,,,remote,,US,,,,,other,,,0,,,,remote,US,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
635,greenhouse,4577381005,https://job-boards.greenhouse.io/gleanwork/jobs/4577381005,,,,,other,other,,,,San Francisco Bay Area,,,,,,other,,,0,,,,onsite,US,San Francisco Bay Area,full_time,unspecified,,,,,,,,in_review,City is specified but country is unknown; salary details are missing. | rule_review: missing_normalized_title,ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
830,greenhouse,5808863004,https://job-boards.greenhouse.io/grafanalabs/jobs/5808863004,,,,,other,other,,,remote,,DE,,,,,other,,,0,,,,remote,DE,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
1129,greenhouse,7627616003,https://job-boards.greenhouse.io/celonis/jobs/7627616003?gh_jid=7627616003,,,,,other,other,,,,Munich,DE,,,,,other,,,0,,,,onsite,DE,Munich,unspecified,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and education details are missing, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,1
239,greenhouse,6056440002,https://job-boards.greenhouse.io/gomotive/jobs/6056440002,,,,,other,other,,,remote,,,,,,,other,,,0,,,,remote,,,,unspecified,,,,,,,,in_review,"Title and role family are not specified, experience and employment type are unknown. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title|location_without_country,low_confidence,2
950,greenhouse,7312575,https://job-boards.greenhouse.io/gofundme/jobs/7312575,,,,,other,other,,,,San Francisco,CA,,,,,other,,,0,,,,onsite,CA,San Francisco,,unspecified,,,,,,,,in_review,"Title and role family are not provided, employment type is missing, salary details are unknown. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
755,greenhouse,5789038004,https://job-boards.greenhouse.io/grafanalabs/jobs/5789038004,,,,,other,other,,,remote,,ES,,,,,other,,,0,,,,remote,ES,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, employment type is missing. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
1169,greenhouse,6681250003,https://job-boards.greenhouse.io/celonis/jobs/6681250003?gh_jid=6681250003,,,,,other,other,,,,Munich,DE,,,,,other,,,0,,,,onsite,DE,Munich,unspecified,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and education details are missing, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,1
1337,greenhouse,7517293,https://job-boards.greenhouse.io/thumbtack/jobs/7517293,,,,,other,other,,,remote,,US,,,,,other,,,0,,,,remote,US,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
1423,greenhouse,7382788,https://job-boards.greenhouse.io/appier/jobs/7382788,,,,,other,other,,,,Tokyo,,,,,,other,,,0,,,,onsite,,Tokyo,unspecified,unspecified,,,,,,,,in_review,"Location and country are specified, but other details are missing. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|location_without_country,low_confidence,1
838,greenhouse,5688180004,https://job-boards.greenhouse.io/grafanalabs/jobs/5688180004,,,,,other,other,,,remote,,DE,,,,,other,,,0,,,,remote,DE,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
442,greenhouse,7528950,https://job-boards.greenhouse.io/canonical/jobs/7528950,,,,,other,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,in_review,"Pred values are all 'other' or missing, indicating low confidence and ambiguity. | rule_review: missing_normalized_title,missing_role_family,too_many_core_fields_missing",ollama,qwen2.5:7b,0.150,1,low_confidence|missing_normalized_title|missing_role_family|too_many_core_fields_missing|sparse_output,low_confidence,5
743,greenhouse,5799038004,https://job-boards.greenhouse.io/grafanalabs/jobs/5799038004,,,,,other,other,,,remote,,GB,,,,,other,,,0,,,,remote,GB,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
384,greenhouse,6391434,https://job-boards.greenhouse.io/canonical/jobs/6391434,,,,,other,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,in_review,"Pred values are all 'other' or missing, indicating low confidence and ambiguity. | rule_review: missing_normalized_title,missing_role_family,too_many_core_fields_missing",ollama,qwen2.5:7b,0.150,1,low_confidence|missing_normalized_title|missing_role_family|too_many_core_fields_missing|sparse_output,low_confidence,5
823,greenhouse,5783880004,https://job-boards.greenhouse.io/grafanalabs/jobs/5783880004,,,,,other,other,,,remote,,ES,,,,,other,,,0,,,,remote,ES,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, employment type is missing. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
1085,greenhouse,7553494003,https://job-boards.greenhouse.io/celonis/jobs/7553494003?gh_jid=7553494003,,,,,other,other,,,,Madrid,ES,,,,,other,,,0,,,,onsite,ES,Madrid,,unspecified,,,,,,,,in_review,"Title and role family are unknown, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
551,greenhouse,4661899005,https://job-boards.greenhouse.io/gleanwork/jobs/4661899005,,,,,other,other,,,remote,,US,,,,,other,,,0,,,,remote,US,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
301,greenhouse,5188002,https://job-boards.greenhouse.io/canonical/jobs/5188002,,,,,other,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,in_review,"Pred values are all 'other' or missing, indicating low confidence and ambiguity. | rule_review: missing_normalized_title,missing_role_family,too_many_core_fields_missing",ollama,qwen2.5:7b,0.150,1,low_confidence|missing_normalized_title|missing_role_family|too_many_core_fields_missing|sparse_output,low_confidence,5
754,greenhouse,5789039004,https://job-boards.greenhouse.io/grafanalabs/jobs/5789039004,,,,,other,other,,,remote,,,,,,,other,,,0,,,,remote,,,,unspecified,,,,,,,,in_review,"Title and role family are not specified, experience and employment type are unknown. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title|location_without_country,low_confidence,2
58,greenhouse,7484283,https://job-boards.greenhouse.io/smartsheet/jobs/7484283,,,,,other,other,,,,Detroit,US,,,,,other,,,0,,,,onsite,US,Detroit,,unspecified,,,,,,,,in_review,"Title and role family are unknown, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
985,greenhouse,7600269,https://job-boards.greenhouse.io/gofundme/jobs/7600269,,,,,other,other,,,remote,,,,,,,other,,,0,,,,remote,,,,unspecified,,,,,,,,in_review,"Title and role family are not specified, experience and employment type are unknown. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title|location_without_country,low_confidence,2
1466,greenhouse,7630615,https://job-boards.greenhouse.io/datacamp/jobs/7630615,,,,,other,other,,,,Leuven,,,,,,other,,,0,,,,,,Leuven,,unspecified,,,,,,,,in_review,"Location and country are known, but other details are missing or ambiguous. | rule_review: missing_normalized_title,too_many_core_fields_missing",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|too_many_core_fields_missing,low_confidence,3
934,greenhouse,7583320003,https://job-boards.greenhouse.io/truebill/jobs/7583320003,,,,,other,other,,,remote,,US,,,,,other,,,0,,,,remote,US,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
1908,greenhouse,6963181,https://job-boards.greenhouse.io/capco/jobs/6963181,,,,,other,other,,,,Czech Republic - Brno,,,,,,,,,,,,,onsite,,Brno,unspecified,unspecified,,,,,,,,in_review,"Location and country are provided, but other details are missing or ambiguous. | rule_review: missing_normalized_title,missing_role_family",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|missing_role_family|location_without_country,low_confidence,2
841,greenhouse,5688182004,https://job-boards.greenhouse.io/grafanalabs/jobs/5688182004,,,,,other,other,,,remote,,GB,,,,,other,,,0,,,,remote,GB,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
307,greenhouse,5869156,https://job-boards.greenhouse.io/canonical/jobs/5869156,,,,,other,other,,,,Home Based - Americas,,,,,,,,,,,,,remote,,Home Based - Americas,unspecified,unspecified,,,,,,,,in_review,"Location is specified as 'Home Based - Americas', which could be interpreted in multiple ways, and other fields are missing. | rule_review: missing_normalized_title,missing_role_family",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|missing_role_family|location_without_country,low_confidence,2
805,greenhouse,5813620004,https://job-boards.greenhouse.io/grafanalabs/jobs/5813620004,,,,,other,other,,,remote,,ES,,,,,other,,,0,,,,remote,ES,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, employment type is missing. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
1726,greenhouse,7643997,https://job-boards.greenhouse.io/capco/jobs/7643997,,,,,other,other,,,,Canada - Toronto,CA,,,,,,,,,,,,onsite,CA,Canada - Toronto,unspecified,unspecified,,,,,,,,in_review,"Title and role family are not provided, experience, education level, employment type, seniority, salary details, and tools/tech are unknown. | rule_review: missing_normalized_title,missing_role_family",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|missing_role_family,low_confidence,2
916,greenhouse,5796167004,https://job-boards.greenhouse.io/correlationone/jobs/5796167004,,,,,other,other,,,remote,,US,,,,,other,,,0,,,,remote,US,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
455,greenhouse,5142887,https://job-boards.greenhouse.io/canonical/jobs/5142887,,,,,other,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,in_review,"Pred values are all 'other' or missing, indicating low confidence and ambiguity. | rule_review: missing_normalized_title,missing_role_family,too_many_core_fields_missing",ollama,qwen2.5:7b,0.150,1,low_confidence|missing_normalized_title|missing_role_family|too_many_core_fields_missing|sparse_output,low_confidence,5
1019,greenhouse,7565928,https://job-boards.greenhouse.io/webflow/jobs/7565928,,,,,other,other,,,remote,,US,,,,,other,,,0,,,,remote,US,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
1415,greenhouse,4869920,https://job-boards.greenhouse.io/appier/jobs/4869920,,,,,other,other,,,,Taipei,,,,,,other,,,0,,,,onsite,TW,Taipei,,unspecified,,,,,,,,in_review,"City is specified but country is missing, and other fields are unknown. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
870,greenhouse,5795312004,https://job-boards.greenhouse.io/grafanalabs/jobs/5795312004,,,,,other,other,,,remote,,US,,,,,other,,,0,,,,remote,US,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
1285,greenhouse,7541168003,https://job-boards.greenhouse.io/celonis/jobs/7541168003?gh_jid=7541168003,,,,,other,other,,,,Raleigh,US,,,,,other,,,0,,,,onsite,US,Raleigh,unspecified,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and education details are missing, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
761,greenhouse,5813790004,https://job-boards.greenhouse.io/grafanalabs/jobs/5813790004,,,,,other,other,,,remote,,US,,,,,other,,,0,,,,remote,US,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
649,greenhouse,4573741005,https://job-boards.greenhouse.io/gleanwork/jobs/4573741005,,,,,other,other,,,,Bangalore,IN,,,,,other,,,0,,,,onsite,IN,Bangalore,,unspecified,,,,,,,,in_review,"Title and role family are unknown, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
232,greenhouse,8349913002,https://job-boards.greenhouse.io/gomotive/jobs/8349913002,,,,,other,other,,,remote,,US,,,,,other,,,0,,,,remote,US,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
101,greenhouse,7171724,https://job-boards.greenhouse.io/smartsheet/jobs/7171724,,,,,other,other,,,,Bangalore,IN,,,,,other,,,0,,,,onsite,IN,Bangalore,,unspecified,,,,,,,,in_review,"Title and role family are unknown, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
145,greenhouse,7083315002,https://job-boards.greenhouse.io/gomotive/jobs/7083315002,,,,,other,other,,,remote,,US,,,,,other,,,0,,,,remote,US,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
445,greenhouse,5920689,https://job-boards.greenhouse.io/canonical/jobs/5920689,,,,,other,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,in_review,"Pred values are all 'other' or missing, indicating low confidence and ambiguity. | rule_review: missing_normalized_title,missing_role_family,too_many_core_fields_missing",ollama,qwen2.5:7b,0.150,1,low_confidence|missing_normalized_title|missing_role_family|too_many_core_fields_missing|sparse_output,low_confidence,5
1009,greenhouse,7532377,https://job-boards.greenhouse.io/webflow/jobs/7532377,,,,,other,other,,,remote,,US,,,,,other,,,0,,,,remote,US,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
93,greenhouse,7593216,https://job-boards.greenhouse.io/smartsheet/jobs/7593216,,,,,other,other,,,,San Jose,CR,,,,,other,,,0,,,,onsite,CR,San Jose,,unspecified,,,,,,,,in_review,"Location and country are specified, but other details are missing. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
772,greenhouse,5725454004,https://job-boards.greenhouse.io/grafanalabs/jobs/5725454004,,,,,other,other,,,remote,,US,,,,,other,,,0,,,,remote,US,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
1897,greenhouse,7461931,https://job-boards.greenhouse.io/capco/jobs/7461931,,,,,other,other,,,,India - Pune,IN,,,,,other,,,0,,,,onsite,IN,Pune,unspecified,unspecified,,,,,,,,in_review,"Location and country are specified, but other details are missing or ambiguous. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
169,greenhouse,8047012002,https://job-boards.greenhouse.io/gomotive/jobs/8047012002,,,,,other,other,,,remote,,US,,,,,other,,,0,,,,remote,US,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
1958,greenhouse,7513649,https://job-boards.greenhouse.io/capco/jobs/7513649,,,,,other,other,,,,US - Dallas,,,,,,other,,,0,,,,onsite,US,Dallas,unspecified,unspecified,,,,,,,,in_review,"Title and role family are not provided, location is partially specified (city but no country), salary details missing. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
1090,greenhouse,7528112003,https://job-boards.greenhouse.io/celonis/jobs/7528112003?gh_jid=7528112003,,,,,other,other,,,remote,,US,,,,,other,,,0,,,,remote,US,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
633,greenhouse,4657395005,https://job-boards.greenhouse.io/gleanwork/jobs/4657395005,,,,,other,other,,,,Bangalore,IN,,,,,other,,,0,,,,onsite,IN,Bangalore,,unspecified,,,,,,,,in_review,"Title and role family are unknown, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
804,greenhouse,5813621004,https://job-boards.greenhouse.io/grafanalabs/jobs/5813621004,,,,,other,other,,,remote,,DE,,,,,other,,,0,,,,remote,DE,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
37,greenhouse,7590172,https://job-boards.greenhouse.io/smartsheet/jobs/7590172,,,,,other,other,,,,Boston,US,,,,,other,,,0,,,,onsite,US,Boston,,unspecified,,,,,,,,in_review,"Title and role family are unknown, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
749,greenhouse,5775909004,https://job-boards.greenhouse.io/grafanalabs/jobs/5775909004,,,,,other,other,,,remote,,US,,,,,other,,,0,,,,remote,US,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
1214,greenhouse,7594944003,https://job-boards.greenhouse.io/celonis/jobs/7594944003?gh_jid=7594944003,,,,,other,other,,,,Munich,DE,,,,,other,,,0,,,,onsite,DE,Munich,unspecified,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and education details are missing, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,1
885,greenhouse,5809259004,https://job-boards.greenhouse.io/grafanalabs/jobs/5809259004,,,,,other,other,,,remote,,,,,,,other,,,0,,,,remote,,,,unspecified,,,,,,,,in_review,"Title and role family are not specified, experience and employment type are unknown. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title|location_without_country,low_confidence,2
1146,greenhouse,7562851003,https://job-boards.greenhouse.io/celonis/jobs/7562851003?gh_jid=7562851003,,,,,other,other,,,,Bangalore,IN,,,,,other,,,0,,,,onsite,IN,Bangalore,,unspecified,,,,,,,,in_review,"Title and role family are unknown, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
195,greenhouse,7857381002,https://job-boards.greenhouse.io/gomotive/jobs/7857381002,,,,,other,other,,,remote,,,,,,,other,,,0,,,,remote,,,,unspecified,,,,,,,,in_review,"Title and role family are not specified, experience and employment type are unknown. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title|location_without_country,low_confidence,2
1946,greenhouse,7640834,https://job-boards.greenhouse.io/capco/jobs/7640834,,,,,other,other,,,,Thailand - Bangkok,,,,,,other,,,0,,,,onsite,,Bangkok,unspecified,unspecified,,,,,,,,in_review,"Location and country are specified, but other details are missing. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|location_without_country,low_confidence,1
236,greenhouse,8360620002,https://job-boards.greenhouse.io/gomotive/jobs/8360620002,,,,,other,other,,,remote,,,,,,,other,,,0,,,,remote,,,,unspecified,,,,,,,,in_review,"Title and role family are not specified, experience and employment type are unknown. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title|location_without_country,low_confidence,2
642,greenhouse,4525518005,https://job-boards.greenhouse.io/gleanwork/jobs/4525518005,,,,,other,other,,,,San Francisco Bay Area,,,,,,other,,,0,,,,onsite,US,San Francisco Bay Area,full_time,unspecified,,,,,,,,in_review,City is specified but country is unknown; salary details are missing. | rule_review: missing_normalized_title,ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
1054,greenhouse,7531244,https://job-boards.greenhouse.io/webflow/jobs/7531244,,,,,other,other,,,remote,,GB,,,,,other,,,0,,,,remote,GB,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
325,greenhouse,5894889,https://job-boards.greenhouse.io/canonical/jobs/5894889,,,,,other,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,in_review,"Pred values are all 'other' or missing, indicating low confidence and ambiguity. | rule_review: missing_normalized_title,missing_role_family,too_many_core_fields_missing",ollama,qwen2.5:7b,0.150,1,low_confidence|missing_normalized_title|missing_role_family|too_many_core_fields_missing|sparse_output,low_confidence,5
9,greenhouse,7347080,https://job-boards.greenhouse.io/omadahealth/jobs/7347080,,,,,other,other,,,remote,,US,,,,,other,,,0,,,,remote,US,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
1883,greenhouse,7597716,https://job-boards.greenhouse.io/capco/jobs/7597716,,,,,other,other,,,,Singapore,,,,,,other,,,0,,,,onsite,,Singapore,unspecified,unspecified,,,,,,,,in_review,"Location and country are specified, but other details are missing. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|location_without_country,low_confidence,1
23,greenhouse,7395163,https://job-boards.greenhouse.io/omadahealth/jobs/7395163,,,,,other,other,,,remote,,US,,,,,other,,,0,,,,remote,US,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
1457,greenhouse,7261634,https://job-boards.greenhouse.io/datacamp/jobs/7261634,,,,,other,other,,,,Belgium,US,,,,,other,,,0,,,,onsite,US,Belgium,,unspecified,,,,,,,,in_review,Location is ambiguous (Belgium in US context) | rule_review: missing_normalized_title,ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
851,greenhouse,5791878004,https://job-boards.greenhouse.io/grafanalabs/jobs/5791878004,,,,,other,other,,,remote,,GB,,,,,other,,,0,,,,remote,GB,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
337,greenhouse,4981245,https://job-boards.greenhouse.io/canonical/jobs/4981245,,,,,other,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,in_review,"Pred values are all 'other' or missing, indicating low confidence and ambiguity. | rule_review: missing_normalized_title,missing_role_family,too_many_core_fields_missing",ollama,qwen2.5:7b,0.150,1,low_confidence|missing_normalized_title|missing_role_family|too_many_core_fields_missing|sparse_output,low_confidence,5
1043,greenhouse,7655625,https://job-boards.greenhouse.io/webflow/jobs/7655625,,,,,other,other,,,remote,,US,,,,,other,,,0,,,,remote,US,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
